Tarih,Şimdi,Açılış,Yüksek,Düşük,Fark %
05.10.2022,18.582,18.5568,18.6537,18.5344,0.12
05.10.2022,18.5595,18.567,18.6452,18.385,0.02
04.10.2022,18.5565,18.536,18.6463,18.5188,-0.06
04.10.2022,18.5668,18.5445,18.589,18.23,0.19
03.10.2022,18.5309,18.5219,18.6264,18.4275,-0.06
03.10.2022,18.5428,18.4845,18.569,18.34,0.23
30.09.2022,18.5,18.4962,18.5543,18.34,0.0
29.09.2022,18.5,18.4944,18.5715,18.4447,0.02
29.09.2022,18.4961,18.5063,18.549,18.38,0.24
28.09.2022,18.4519,18.4679,18.5592,18.4363,-0.28
28.09.2022,18.504,18.3952,18.55,18.3,-0.18
27.09.2022,18.5367,18.43,18.5713,18.3846,0.56
27.09.2022,18.4332,18.4316,18.5226,18.278,0.02
26.09.2022,18.4297,18.4475,18.5823,18.3863,-0.02
26.09.2022,18.4327,18.399,18.4758,18.259,0.11
23.09.2022,18.4131,18.3158,18.419,18.17,0.0
22.09.2022,18.4131,18.3127,18.4627,18.2905,0.5
22.09.2022,18.3212,18.3235,18.3872,18.165,0.0
21.09.2022,18.3204,18.3154,18.41,18.2954,-0.01
21.09.2022,18.323,18.3008,18.3396,18.133,0.11
20.09.2022,18.3034,18.2964,18.3604,18.2865,0.01
20.09.2022,18.3015,18.2709,18.3315,18.11,-0.04
19.09.2022,18.308,18.2922,18.3457,18.274,0.15
19.09.2022,18.2803,18.2515,18.302,18.099,0.14
16.09.2022,18.2543,18.2639,18.2883,18.075,0.0
15.09.2022,18.2543,18.24,18.2947,18.2227,-0.05
15.09.2022,18.2638,18.2324,18.281,18.078,0.04
14.09.2022,18.257,18.2282,18.2933,18.2165,0.13
14.09.2022,18.2331,18.2435,18.262,18.075,0.04
13.09.2022,18.2254,18.2512,18.2666,18.2119,-0.1
13.09.2022,18.243,18.2148,18.2625,18.053,0.01
12.09.2022,18.2418,18.2235,18.2885,18.2075,0.15
12.09.2022,18.2152,18.2183,18.246,18.066,-0.1
09.09.2022,18.2334,18.2286,18.252,18.058,0.0
08.09.2022,18.2334,18.2261,18.2769,18.1865,0.03
08.09.2022,18.2281,18.2179,18.243,18.046,0.02
07.09.2022,18.2253,18.2199,18.261,18.1967,0.04
07.09.2022,18.2174,18.2143,18.247,18.055,0.0
06.09.2022,18.217,18.2166,18.2685,18.1695,0.01
06.09.2022,18.2146,18.211,18.2505,18.038,0.0
05.09.2022,18.2153,18.2042,18.2838,18.1835,0.02
05.09.2022,18.2108,18.1921,18.233,18.051,0.18
02.09.2022,18.1777,18.1997,18.2635,18.047,-0.39
01.09.2022,18.2491,18.1975,18.2589,18.1636,0.27
01.09.2022,18.1993,18.1926,18.2193,18.144,-0.03
31.08.2022,18.205,18.1797,18.2311,18.1345,0.1
31.08.2022,18.1868,18.165,18.226,18.015,0.09
30.08.2022,18.1712,18.1518,18.2273,18.1272,0.03
30.08.2022,18.165,18.1758,18.2,18.1234,0.07
29.08.2022,18.152,18.173,18.2154,18.1249,-0.14
29.08.2022,18.1772,18.1597,18.195,18.013,0.19
26.08.2022,18.1433,18.1667,18.201,17.98,0.0
25.08.2022,18.1433,18.142,18.2083,18.1377,-0.12
25.08.2022,18.1653,18.1464,18.175,17.96,0.06
24.08.2022,18.1544,18.1394,18.185,18.1225,0.09
24.08.2022,18.1386,18.1087,18.164,17.93,0.0
23.08.2022,18.1378,18.0756,18.1685,18.0756,0.22
23.08.2022,18.0973,18.0551,18.129,17.925,0.03
22.08.2022,18.092,18.0278,18.1366,18.0192,0.24
22.08.2022,18.048,18.0757,18.149,17.941,-0.2
19.08.2022,18.085,18.0038,18.1261,17.903,0.0
18.08.2022,18.085,18.0587,18.1261,18.0385,0.43
18.08.2022,18.0075,17.934,18.1385,17.77,-0.27
17.08.2022,18.0561,17.9345,18.1655,17.9235,0.68
17.08.2022,17.9349,17.9066,17.9645,17.769,0.0
16.08.2022,17.9342,17.9042,18.0056,17.8999,0.14
16.08.2022,17.9095,17.9487,17.9665,17.77,0.05
15.08.2022,17.9004,17.9482,17.9703,17.8855,-0.28
15.08.2022,17.95,17.9274,17.9667,17.718,0.1
12.08.2022,17.9324,17.933,17.9753,17.706,0.0
11.08.2022,17.9324,17.9368,17.9753,17.9074,-0.01
11.08.2022,17.9336,17.8666,17.9634,17.733,0.06
10.08.2022,17.9231,17.8474,17.9658,17.8041,0.29
10.08.2022,17.8708,17.8968,17.9617,17.71,0.37
09.08.2022,17.8049,17.8944,17.9795,17.8049,-0.48
09.08.2022,17.8907,17.924,17.9665,17.557,-0.02
08.08.2022,17.8944,17.9411,17.9726,17.8381,-0.09
08.08.2022,17.9106,17.9066,17.9777,17.748,0.0
05.08.2022,17.9101,17.9206,17.972,17.731,0.0
04.08.2022,17.9101,17.8943,17.998,17.8883,-0.05
04.08.2022,17.9197,17.9361,17.9713,17.718,0.13
03.08.2022,17.8972,17.9144,17.9869,17.892,-0.22
03.08.2022,17.9367,17.9397,17.9978,17.768,0.12
02.08.2022,17.9144,17.9328,18.0863,17.9125,-0.06
02.08.2022,17.9253,17.8989,17.9604,17.779,-0.01
01.08.2022,17.9277,17.9069,17.9645,17.8507,0.16
01.08.2022,17.8987,17.9034,17.951,17.656,-0.07
29.07.2022,17.9114,17.9058,17.978,17.591,0.0
28.07.2022,17.9114,17.9287,17.9697,17.7643,0.04
28.07.2022,17.9049,17.8823,17.936,17.68,-0.14
27.07.2022,17.9291,17.8572,17.9768,17.8339,0.36
27.07.2022,17.8651,17.859,17.9331,17.66,0.0
26.07.2022,17.8653,17.8393,17.954,17.8229,0.03
26.07.2022,17.8592,17.778,17.8721,17.344,0.1
25.07.2022,17.8422,17.7964,17.879,17.755,0.42
25.07.2022,17.7679,17.7344,17.846,17.581,0.29
22.07.2022,17.7173,17.7081,17.765,17.45,0.0
21.07.2022,17.7173,17.7043,17.7966,17.6227,0.05
21.07.2022,17.7084,17.603,17.7517,17.375,0.06
20.07.2022,17.6978,17.5761,17.7726,17.5562,0.54
20.07.2022,17.6034,17.409,17.6181,17.235,0.16
19.07.2022,17.5761,17.5401,17.6267,17.472,0.11
19.07.2022,17.5562,17.4308,17.585,17.296,0.09
18.07.2022,17.5398,17.4375,17.5865,17.4197,0.62
18.07.2022,17.4309,17.3471,17.5054,17.21,0.21
15.07.2022,17.395,17.4204,17.4891,17.2436,0.0
14.07.2022,17.395,17.4344,17.4891,17.2451,-0.06
14.07.2022,17.4047,17.4242,17.51,17.243,-0.17
13.07.2022,17.4344,17.431,17.5111,17.369,0.21
13.07.2022,17.3974,17.2999,17.4542,17.165,0.11
12.07.2022,17.3778,17.2772,17.461,17.223,0.45
12.07.2022,17.3,17.351,17.3955,17.193,0.0
11.07.2022,17.2993,17.3605,17.398,17.2245,-0.32
11.07.2022,17.3555,17.2688,17.4036,17.2265,0.5
08.07.2022,17.2683,17.2664,17.3236,17.085,0.0
07.07.2022,17.2683,17.2229,17.3383,17.174,-0.01
07.07.2022,17.2693,17.2037,17.3183,17.074,0.22
06.07.2022,17.2309,17.2009,17.3288,17.1782,0.12
06.07.2022,17.2098,16.9597,17.25,16.785,0.05
05.07.2022,17.2009,16.9786,17.2838,16.9433,1.42
05.07.2022,16.9608,16.7953,17.0518,16.65,0.09
04.07.2022,16.9463,16.8124,17.0723,16.7717,0.89
04.07.2022,16.7967,16.7584,16.835,16.567,0.21
01.07.2022,16.7613,16.6918,16.7829,16.505,0.0
30.06.2022,16.7613,16.6675,16.8022,16.6602,0.41
30.06.2022,16.6933,16.6368,16.7405,16.349,0.15
29.06.2022,16.6675,16.6421,16.7675,16.5347,0.18
29.06.2022,16.6368,16.6694,16.71,16.326,-0.03
28.06.2022,16.6417,16.5943,16.7146,16.5453,-0.19
28.06.2022,16.6732,16.5533,16.6778,16.366,0.48
27.06.2022,16.5928,16.5517,16.689,16.5024,0.42
27.06.2022,16.5229,16.8598,16.8875,15.9,-2.15
24.06.2022,16.886,17.3533,17.3787,16.4744,0.0
23.06.2022,16.886,17.3377,17.3828,16.4759,-2.69
23.06.2022,17.3532,17.3375,17.4585,17.2365,0.08
22.06.2022,17.3392,17.312,17.3891,17.3014,0.01
22.06.2022,17.337,17.3377,17.4624,17.237,0.14
21.06.2022,17.312,17.3116,17.4374,17.2835,-0.15
21.06.2022,17.3387,17.3344,17.4326,17.199,0.13
20.06.2022,17.3168,17.29,17.3944,17.2689,-0.03
20.06.2022,17.3219,17.3165,17.4405,17.207,-0.02
17.06.2022,17.3255,17.3038,17.3577,17.246,0.0
16.06.2022,17.3255,17.2886,17.3545,17.2455,0.15
16.06.2022,17.2999,17.2421,17.392,17.1518,0.08
15.06.2022,17.2865,17.2396,17.3215,17.2136,0.35
15.06.2022,17.2254,17.2733,17.3667,17.1406,-0.03
14.06.2022,17.2301,17.22,17.3047,17.1915,-0.18
14.06.2022,17.2611,17.264,17.3611,17.11,0.22
13.06.2022,17.2226,17.2602,17.2944,17.1905,-0.15
13.06.2022,17.2486,17.1488,17.3496,16.943,1.04
10.06.2022,17.0718,17.196,17.3315,16.8295,0.0
09.06.2022,17.0718,17.2272,17.2702,16.8915,-0.69
09.06.2022,17.1911,17.1509,17.317,16.8005,-0.34
08.06.2022,17.2491,17.1678,17.396,16.7904,0.71
08.06.2022,17.1276,16.7608,17.2199,16.7139,-0.18
07.06.2022,17.1582,16.8309,17.1945,16.8035,2.51
07.06.2022,16.7383,16.5806,16.7948,16.4975,-0.5
06.06.2022,16.8225,16.5905,16.8464,16.5849,1.55
06.06.2022,16.5664,16.4464,16.6651,16.3468,0.94
03.06.2022,16.4126,16.445,16.5907,16.3337,0.0
02.06.2022,16.4126,16.4685,16.5418,16.3373,-0.24
02.06.2022,16.4521,16.3951,16.5629,16.3186,-0.07
01.06.2022,16.4628,16.3934,16.4921,16.3791,0.5
01.06.2022,16.3806,16.4054,16.512,16.2973,-0.06
31.05.2022,16.3911,16.3854,16.455,16.3678,0.1
31.05.2022,16.3748,16.3844,16.484,16.266,-0.08
30.05.2022,16.3875,16.3816,16.4338,16.3386,0.05
30.05.2022,16.3796,16.2179,16.467,16.1632,1.23
27.05.2022,16.1807,16.3596,16.4687,16.1734,0.0
26.05.2022,16.1807,16.3363,16.4019,16.1778,-0.99
26.05.2022,16.3417,16.3602,16.5295,16.198,0.07
25.05.2022,16.331,16.319,16.4645,16.2375,-0.04
25.05.2022,16.3383,16.0931,16.41,16.0165,0.12
24.05.2022,16.319,16.0682,16.4105,16.0442,1.41
24.05.2022,16.0914,15.9312,16.1863,15.8672,0.01
23.05.2022,16.0903,15.9068,16.159,15.9068,1.03
23.05.2022,15.9266,15.9084,16.0525,15.641,0.2
20.05.2022,15.8951,15.8822,16.049,15.816,0.0
19.05.2022,15.8951,15.874,15.985,15.8369,0.37
19.05.2022,15.8363,15.9469,15.9875,15.8045,-0.24
18.05.2022,15.874,15.9371,15.977,15.7955,-0.33
18.05.2022,15.9272,15.9002,16.0291,15.7232,-0.03
17.05.2022,15.9316,15.8491,15.9795,15.7505,0.23
17.05.2022,15.8951,15.5493,15.9469,15.492,0.41
16.05.2022,15.8297,15.5648,15.9112,15.5641,1.87
16.05.2022,15.5393,15.4793,15.6643,15.3958,0.4
13.05.2022,15.4769,15.3809,15.5602,15.2765,0.0
12.05.2022,15.4769,15.4004,15.49,15.3993,0.74
12.05.2022,15.3626,15.3132,15.4584,15.1902,-0.17
11.05.2022,15.388,15.3085,15.4389,15.253,0.59
11.05.2022,15.297,15.2583,15.462,15.1531,0.04
10.05.2022,15.2909,15.2928,15.3798,15.258,0.28
10.05.2022,15.2487,15.0887,15.3214,15.0332,-0.24
09.05.2022,15.285,15.0867,15.3206,15.0799,1.33
09.05.2022,15.0842,14.938,15.1432,14.8624,0.92
06.05.2022,14.9468,14.8636,14.9867,14.7925,0.0
05.05.2022,14.9468,14.8591,14.9598,14.851,0.65
05.05.2022,14.8496,14.737,14.92,14.682,-0.04
04.05.2022,14.8556,14.722,14.8964,14.6999,0.87
04.05.2022,14.7282,14.8153,14.8479,14.7122,0.09
03.05.2022,14.7143,14.7909,14.8457,14.6948,-0.67
03.05.2022,14.8141,14.8827,14.924,14.814,0.11
02.05.2022,14.7975,14.8609,14.9062,14.7882,-0.58
02.05.2022,14.8831,14.8502,14.9256,14.8436,0.21
29.04.2022,14.8517,14.7928,14.8731,14.6111,0.06
28.04.2022,14.8426,14.7942,14.8686,14.7595,0.35
28.04.2022,14.7909,14.8066,14.8291,14.6301,0.03
27.04.2022,14.7863,14.7761,14.8294,14.7308,-0.14
27.04.2022,14.8072,14.8087,14.8448,14.6966,0.24
26.04.2022,14.772,14.797,14.8334,14.7285,-0.19
26.04.2022,14.7997,14.7727,14.8201,14.6407,0.02
25.04.2022,14.797,14.7728,14.8171,14.7599,0.13
25.04.2022,14.7772,14.7419,14.785,14.624,0.23
22.04.2022,14.7427,14.7099,14.766,14.5968,0.06
21.04.2022,14.7339,14.6855,14.7583,14.6855,0.18
21.04.2022,14.7076,14.6775,14.7365,14.5185,0.04
20.04.2022,14.7021,14.6606,14.7447,14.6541,0.18
20.04.2022,14.6753,14.6448,14.6814,14.5084,0.08
19.04.2022,14.6641,14.6425,14.6802,14.6216,0.06
19.04.2022,14.6547,14.6481,14.6819,14.5179,0.03
18.04.2022,14.6503,14.637,14.6735,14.6123,0.06
18.04.2022,14.6416,14.6346,14.6701,14.4599,0.04
15.04.2022,14.636,14.6048,14.669,14.471,0.05
14.04.2022,14.628,14.5967,14.6515,14.5751,0.1
14.04.2022,14.6128,14.6079,14.6541,14.4939,0.13
13.04.2022,14.5943,14.586,14.6337,14.5701,-0.01
13.04.2022,14.5958,14.6031,14.6076,14.4,0.08
12.04.2022,14.5848,14.5729,14.6042,14.5538,-0.11
12.04.2022,14.6006,14.6613,14.6933,14.5457,0.19
11.04.2022,14.5729,14.6659,14.6924,14.5567,-0.62
11.04.2022,14.6634,14.7391,14.7537,14.6231,-0.58
08.04.2022,14.7491,14.7376,14.7717,14.605,0.09
07.04.2022,14.7364,14.7295,14.7656,14.7087,-0.01
07.04.2022,14.7378,14.7078,14.7749,14.6131,0.14
06.04.2022,14.7176,14.7065,14.767,14.6855,0.05
06.04.2022,14.7096,14.7228,14.7686,14.6067,0.02
05.04.2022,14.7062,14.7206,14.7467,14.6835,-0.1
05.04.2022,14.7202,14.6817,14.7363,14.577,0.02
04.04.2022,14.7175,14.6797,14.7331,14.6543,0.21
04.04.2022,14.6873,14.6874,14.7246,14.5821,0.01
01.04.2022,14.6865,14.6747,14.7011,14.489,0.03
31.03.2022,14.6825,14.6675,14.6988,14.63,0.06
31.03.2022,14.6739,14.6505,14.6899,14.5289,0.06
30.03.2022,14.6657,14.6319,14.6896,14.5891,0.07
30.03.2022,14.6553,14.5754,14.685,14.494,0.14
29.03.2022,14.6345,14.5734,14.6819,14.5546,0.34
29.03.2022,14.5845,14.822,14.8559,14.5648,0.17
28.03.2022,14.5594,14.8184,14.8408,14.531,-1.75
28.03.2022,14.8182,14.8438,14.8632,14.7247,-0.12
25.03.2022,14.8367,14.8272,14.8616,14.7111,0.05
24.03.2022,14.8286,14.8201,14.8525,14.8025,0.03
24.03.2022,14.8239,14.8457,14.8824,14.7064,0.06
23.03.2022,14.8149,14.8168,14.8696,14.7825,-0.15
23.03.2022,14.8373,14.8246,14.8683,14.6829,0.12
22.03.2022,14.8194,14.8122,14.8584,14.7586,-0.04
22.03.2022,14.8251,14.8259,14.8673,14.6954,0.03
21.03.2022,14.8213,14.7991,14.8629,14.7693,-0.02
21.03.2022,14.8248,14.8008,14.8601,14.6991,0.11
18.03.2022,14.809,14.7084,14.8481,14.5532,0.13
17.03.2022,14.7899,14.6878,14.824,14.6775,0.6
17.03.2022,14.7018,14.605,14.799,14.502,0.06
16.03.2022,14.6935,14.5951,14.7997,14.5571,0.4
16.03.2022,14.6354,14.6921,14.7857,14.5477,0.27
15.03.2022,14.5963,14.703,14.7616,14.5582,-0.72
15.03.2022,14.7022,14.7795,14.8443,14.462,0.07
14.03.2022,14.6919,14.798,14.8414,14.5195,-0.6
14.03.2022,14.7804,14.738,14.9,14.69,0.11
11.03.2022,14.7645,14.8148,15.0,14.6486,0.07
10.03.2022,14.7541,14.8363,14.995,14.6365,-0.59
10.03.2022,14.8421,14.6745,14.949,14.534,0.22
09.03.2022,14.8102,14.6307,14.923,14.6041,1.07
09.03.2022,14.6527,14.4991,14.6961,14.4199,0.17
08.03.2022,14.6278,14.4743,14.694,14.4487,0.93
08.03.2022,14.4937,14.3892,14.5956,14.2795,0.18
07.03.2022,14.4675,14.3605,14.5922,14.3423,0.63
07.03.2022,14.3773,14.0147,14.4337,13.9957,1.34
04.03.2022,14.1865,14.0978,14.2682,13.953,0.12
03.03.2022,14.1701,14.0918,14.269,14.0901,0.36
03.03.2022,14.1187,14.0279,14.1747,13.9327,0.12
02.03.2022,14.1018,14.0057,14.1525,13.9635,0.59
02.03.2022,14.019,13.9261,14.1425,13.8155,0.26
01.03.2022,13.982,13.9169,14.132,13.8525,0.46
01.03.2022,13.9181,13.641,13.977,13.6011,0.32
28.02.2022,13.8735,13.8382,13.9681,13.7585,0.18
28.02.2022,13.8486,13.823,14.1024,13.5633,0.18
25.02.2022,13.8238,13.9985,14.1332,13.7052,0.03
24.02.2022,13.8196,13.9943,14.1318,13.7368,-1.53
24.02.2022,14.0346,13.8488,14.6632,13.7934,0.22
23.02.2022,14.0034,13.7847,14.6483,13.7697,1.3
23.02.2022,13.8236,13.8026,13.8864,13.6165,0.11
22.02.2022,13.8085,13.7709,13.871,13.6737,0.12
22.02.2022,13.7918,13.6898,13.9139,13.589,0.2
21.02.2022,13.7642,13.6837,13.905,13.6195,0.48
21.02.2022,13.698,13.649,13.7237,13.5321,0.32
18.02.2022,13.6541,13.5853,13.6826,13.4916,0.02
17.02.2022,13.6509,13.575,13.6674,13.5131,0.55
17.02.2022,13.5759,13.5997,13.6353,13.5013,0.02
16.02.2022,13.5727,13.5696,13.6338,13.5556,-0.2
16.02.2022,13.5996,13.5935,13.6463,13.4923,0.08
15.02.2022,13.5892,13.5963,13.645,13.5668,-0.13
15.02.2022,13.6071,13.5979,13.692,13.4742,0.33
14.02.2022,13.5618,13.5595,13.6788,13.5538,-0.27
14.02.2022,13.5989,13.5159,13.6261,13.3031,0.58
11.02.2022,13.52,13.4718,13.5684,13.3544,0.38
10.02.2022,13.4694,13.4752,13.5622,13.4417,-0.21
10.02.2022,13.498,13.5607,13.6091,13.4237,0.22
09.02.2022,13.4683,13.5138,13.5794,13.4597,-0.53
09.02.2022,13.5405,13.5717,13.6251,13.41,0.12
08.02.2022,13.5245,13.538,13.6091,13.5123,-0.29
08.02.2022,13.5639,13.5786,13.6691,13.3944,0.02
07.02.2022,13.5611,13.5647,13.6617,13.5425,-0.26
07.02.2022,13.5971,13.5768,13.6383,13.3673,0.21
04.02.2022,13.5687,13.5582,13.6121,13.4913,0.07
03.02.2022,13.5598,13.5549,13.5996,13.4846,-0.01
03.02.2022,13.5605,13.4564,13.6264,13.2906,0.21
02.02.2022,13.5326,13.4589,13.62,13.4316,0.53
02.02.2022,13.4612,13.3744,13.5857,13.1427,0.06
01.02.2022,13.4536,13.3579,13.577,13.3459,0.59
01.02.2022,13.3746,13.3108,13.471,13.125,0.2
31.01.2022,13.3481,13.3074,13.4693,13.2619,0.2
31.01.2022,13.3209,13.5349,13.5856,13.1684,-1.71
28.01.2022,13.5532,13.6497,13.6665,13.3845,0.08
27.01.2022,13.5423,13.625,13.664,13.4829,-0.79
27.01.2022,13.65,13.5774,13.67,13.3079,0.15
26.01.2022,13.6295,13.5584,13.6689,13.5456,0.38
26.01.2022,13.578,13.4822,13.6479,13.2669,0.16
25.01.2022,13.5561,13.4384,13.6345,13.4384,0.55
25.01.2022,13.4819,13.4505,13.5774,13.124,0.4
24.01.2022,13.4279,13.4363,13.5725,13.4134,-0.27
24.01.2022,13.4642,13.4691,13.5654,13.1486,0.12
21.01.2022,13.4487,13.37,13.5024,13.049,0.13
20.01.2022,13.4317,13.3698,13.4741,13.3109,0.57
20.01.2022,13.3551,13.3721,13.5512,13.254,0.02
19.01.2022,13.353,13.3746,13.547,13.2707,-0.42
19.01.2022,13.4098,13.5681,13.6595,13.3293,0.19
18.01.2022,13.3839,13.5247,13.6288,13.3468,-1.13
18.01.2022,13.5362,13.4289,13.6632,13.1569,0.04
17.01.2022,13.5303,13.4231,13.667,13.402,0.64
17.01.2022,13.4436,13.5418,13.6286,13.1255,-0.61
14.01.2022,13.5264,13.5906,13.6525,13.4504,-0.04
13.01.2022,13.5314,13.5595,13.6475,13.4478,-0.47
13.01.2022,13.5949,13.2511,13.706,13.1487,0.26
12.01.2022,13.5595,13.2845,13.6713,13.1452,2.58
12.01.2022,13.2185,13.8367,13.8829,13.17,-0.01
11.01.2022,13.22,13.7972,13.8496,13.1363,-4.2
11.01.2022,13.7999,13.8148,13.8771,13.3727,0.18
10.01.2022,13.7755,13.7751,13.8822,13.6998,-0.26
10.01.2022,13.8116,13.8636,13.9362,13.3641,-0.45
07.01.2022,13.8745,13.8226,13.93,13.4225,0.04
06.01.2022,13.8695,13.8183,13.9273,13.7045,0.07
06.01.2022,13.8604,13.6854,13.9233,13.2392,0.04
05.01.2022,13.8554,13.6664,13.8811,13.4988,1.28
05.01.2022,13.6806,13.4401,13.7222,13.0605,0.38
04.01.2022,13.6283,13.4066,13.69,13.2692,1.64
04.01.2022,13.4084,13.2022,13.6675,12.8165,-0.02
03.01.2022,13.4111,13.1307,13.5919,12.921,2.01
03.01.2022,13.1463,13.2713,13.9445,12.5485,-1.31
31.12.2021,13.3211,12.9431,13.6195,12.802,0.04
30.12.2021,13.3161,13.1458,13.6145,13.0002,1.31
30.12.2021,13.144,12.8265,13.6136,12.4568,0.14
29.12.2021,13.126,12.6307,13.4162,12.4235,3.86
29.12.2021,12.638,11.7998,12.6822,11.7521,0.02
28.12.2021,12.6359,11.7978,12.6912,11.7456,7.04
28.12.2021,11.8049,11.6873,11.9491,11.4441,0.06
27.12.2021,11.798,11.6802,11.942,11.5619,0.99
27.12.2021,11.6822,10.5021,11.6982,10.5021,9.69
24.12.2021,10.65,11.0446,12.0994,10.3084,-0.97
23.12.2021,10.7547,11.3959,12.0865,10.4216,-5.69
23.12.2021,11.404,12.3074,12.4142,10.3768,1.26
22.12.2021,11.2623,11.9896,12.1024,10.1905,-6.34
22.12.2021,12.0251,12.4737,12.7026,11.9426,0.36
21.12.2021,11.9825,12.4331,12.6994,11.9825,-3.64
21.12.2021,12.4351,13.382,13.9995,11.472,0.05
20.12.2021,12.429,13.4422,14.0352,11.1147,-7.98
20.12.2021,13.507,16.4818,18.3644,13.504,-17.73
17.12.2021,16.4185,15.673,17.071,15.62,0.03
16.12.2021,16.4135,15.6674,17.1503,15.6275,4.74
16.12.2021,15.6709,14.7969,15.7395,14.7747,0.03
15.12.2021,15.6661,14.7815,15.7262,14.7727,5.91
15.12.2021,14.7925,14.3936,14.838,14.3588,0.02
14.12.2021,14.7901,14.3837,14.833,14.3553,2.78
14.12.2021,14.3906,13.8139,14.4321,13.7876,0.05
13.12.2021,14.3841,13.7953,14.4328,13.7953,4.13
13.12.2021,13.8134,13.8853,14.6362,13.6582,-0.48
10.12.2021,13.8801,13.786,13.9553,13.7027,0.06
09.12.2021,13.8719,13.7817,13.9512,13.7465,0.62
09.12.2021,13.7858,13.6786,13.8424,13.5891,0.03
08.12.2021,13.7815,13.6722,13.8383,13.5985,0.78
08.12.2021,13.6753,13.4917,13.8122,13.4407,0.02
07.12.2021,13.672,13.4885,13.807,13.4655,1.31
07.12.2021,13.4947,13.7972,13.8451,13.4002,0.02
06.12.2021,13.4925,13.7866,13.8425,13.4195,-2.23
06.12.2021,13.8002,13.7027,13.8956,13.5796,0.71
03.12.2021,13.7027,13.6811,13.8916,13.3007,0.02
02.12.2021,13.6999,13.6784,13.8889,13.4305,0.11
02.12.2021,13.6855,13.3341,13.89,13.266,0.05
01.12.2021,13.6783,13.2635,13.819,13.2015,3.11
01.12.2021,13.266,13.4831,13.8741,12.3754,0.01
30.11.2021,13.2646,13.4806,13.843,12.4363,-1.58
30.11.2021,13.4782,12.8264,13.7441,12.687,0.04
29.11.2021,13.4732,12.8214,13.7391,12.7069,5.1
29.11.2021,12.8189,12.4127,12.9232,12.3379,3.17
26.11.2021,12.4253,11.9104,12.6458,11.8734,0.03
25.11.2021,12.4217,11.9883,12.5303,11.9102,3.6
25.11.2021,11.9904,12.1731,12.2925,11.826,-0.14
24.11.2021,12.0067,12.0856,12.205,11.84,-0.67
24.11.2021,12.0876,12.8214,13.115,11.5171,0.02
23.11.2021,12.0855,12.8192,13.081,11.6174,-5.74
23.11.2021,12.8216,11.3399,13.4937,11.3158,0.02
22.11.2021,12.8189,11.4064,13.26,11.3363,12.6
22.11.2021,11.384,11.2305,11.4767,10.924,1.32
19.11.2021,11.236,10.964,11.3237,10.798,0.04
18.11.2021,11.231,10.9935,11.3157,10.7945,2.14
18.11.2021,10.9955,10.6252,11.287,10.416,0.05
17.11.2021,10.9905,10.6232,11.285,10.4165,3.41
17.11.2021,10.6277,10.3587,10.7004,10.3074,0.16
16.11.2021,10.6103,10.341,10.6829,10.2961,2.58
16.11.2021,10.343,10.0543,10.4126,10.0315,0.03
15.11.2021,10.3395,10.0508,10.4091,10.0345,2.76
15.11.2021,10.0615,9.9945,10.0854,9.9375,0.83
12.11.2021,9.9784,9.8967,10.0236,9.8503,0.03
11.11.2021,9.9751,9.8899,10.024,9.8495,0.71
11.11.2021,9.9052,9.8421,9.987,9.8287,0.05
10.11.2021,9.9006,9.8379,9.9726,9.815,0.59
10.11.2021,9.8427,9.7308,9.8788,9.7059,0.05
09.11.2021,9.8381,9.7252,9.8747,9.713,1.08
09.11.2021,9.7331,9.676,9.7422,9.6479,0.08
08.11.2021,9.7254,9.6681,9.7347,9.651,0.43
08.11.2021,9.684,9.6954,9.7481,9.6444,-0.1
05.11.2021,9.6933,9.6887,9.7646,9.6682,0.2
04.11.2021,9.6741,9.6842,9.7432,9.6505,-0.31
04.11.2021,9.7046,9.6445,9.7776,9.6184,0.16
03.11.2021,9.6893,9.6318,9.7679,9.6165,0.46
03.11.2021,9.6448,9.6103,9.7591,9.5758,0.18
02.11.2021,9.6276,9.6043,9.7438,9.571,0.25
02.11.2021,9.6033,9.541,9.6212,9.4535,0.02
01.11.2021,9.6011,9.5238,9.6115,9.4485,0.65
01.11.2021,9.5392,9.6087,9.6221,9.4717,-0.72
29.10.2021,9.608,9.5309,9.6328,9.4885,0.05
28.10.2021,9.603,9.5256,9.6315,9.514,0.63
28.10.2021,9.5433,9.4969,9.6455,9.4711,0.17
27.10.2021,9.5272,9.475,9.6313,9.474,0.32
27.10.2021,9.4972,9.5554,9.5671,9.4533,0.1
26.10.2021,9.4876,9.5205,9.5476,9.4495,-0.59
26.10.2021,9.5438,9.5913,9.6308,9.3953,0.09
25.10.2021,9.535,9.5779,9.6205,9.3915,-0.56
25.10.2021,9.5884,9.6072,9.8618,9.5228,-0.11
22.10.2021,9.5988,9.5371,9.6812,9.4901,-0.1
21.10.2021,9.6083,9.5208,9.6647,9.4685,0.93
21.10.2021,9.5193,9.221,9.5625,9.1974,-0.07
20.10.2021,9.5257,9.2125,9.5357,9.199,3.32
20.10.2021,9.2195,9.3022,9.3615,9.1942,0.08
19.10.2021,9.2125,9.2981,9.3538,9.185,-0.96
19.10.2021,9.3016,9.3348,9.3819,9.2348,0.12
18.10.2021,9.2908,9.3359,9.3727,9.2485,-0.47
18.10.2021,9.3343,9.2653,9.3727,9.2355,0.71
15.10.2021,9.2683,9.1902,9.2912,9.1692,0.18
14.10.2021,9.2517,9.1708,9.2746,9.164,0.7
