Tarih,Şimdi,Açılış,Yüksek,Düşük,Fark %
26.08.2022,18.0725,18.1238,18.3743,17.9969,-0.24
25.08.2022,18.1163,18.0915,18.2988,18.0152,0.23
24.08.2022,18.0751,18.0579,18.175,17.9099,0.21
23.08.2022,18.0376,17.971,18.1583,17.8413,0.54
22.08.2022,17.9415,18.1458,18.2824,17.9288,-1.13
19.08.2022,18.1465,18.1945,18.35,18.0958,-0.11
18.08.2022,18.166,18.2738,18.467,18.0931,-0.5
17.08.2022,18.2577,18.2404,18.3825,18.1423,0.24
16.08.2022,18.214,18.2497,18.3706,18.1187,-0.13
15.08.2022,18.2372,18.3986,18.51,18.2088,-0.86
12.08.2022,18.3951,18.5121,18.635,18.2621,-0.58
11.08.2022,18.5021,18.4085,18.6381,18.2913,0.55
10.08.2022,18.4016,18.2831,18.5632,18.1726,0.73
09.08.2022,18.2682,18.2907,18.4798,18.0589,0.05
08.08.2022,18.2599,18.2394,18.4156,18.1405,0.14
05.08.2022,18.2343,18.3692,18.4822,18.1812,-0.67
04.08.2022,18.358,18.2365,18.4729,18.1203,0.71
03.08.2022,18.2287,18.2435,18.3869,18.1178,0.03
02.08.2022,18.2229,18.3696,18.5249,18.2216,-0.78
01.08.2022,18.3659,18.3024,18.5175,18.2087,0.35
29.07.2022,18.3019,18.2679,18.4752,18.0811,0.27
28.07.2022,18.2523,18.2417,18.4095,18.0954,0.14
27.07.2022,18.226,18.07,18.3005,17.9813,0.9
26.07.2022,18.0628,18.1953,18.3528,17.8358,-0.53
25.07.2022,18.1588,18.1154,18.3188,17.9993,0.38
22.07.2022,18.0894,18.1219,18.2157,17.875,-0.13
21.07.2022,18.1122,17.9193,18.1852,17.8333,1.1
20.07.2022,17.915,17.956,18.1141,17.7491,-0.19
19.07.2022,17.9493,17.7104,18.0893,17.611,1.53
18.07.2022,17.6784,17.5479,17.8134,17.4237,0.75
15.07.2022,17.5463,17.4771,17.6142,17.393,0.44
14.07.2022,17.4686,17.5355,17.6248,17.3495,-0.19
13.07.2022,17.5018,17.3822,17.6577,17.2654,0.79
12.07.2022,17.364,17.4438,17.4981,17.2721,-0.34
11.07.2022,17.4232,17.5933,17.6166,17.4251,-0.92
08.07.2022,17.5843,17.5468,17.7026,17.3913,0.23
07.07.2022,17.5439,17.5387,17.7304,17.4616,0.15
06.07.2022,17.5179,17.4521,17.7269,17.3074,0.61
05.07.2022,17.412,17.5275,17.6812,17.3247,-0.52
04.07.2022,17.5038,17.4825,17.6362,17.3634,0.15
01.07.2022,17.4783,17.5033,17.6059,17.3242,-0.11
30.06.2022,17.4979,17.3727,17.6329,17.1586,0.75
29.06.2022,17.3672,17.5406,17.677,17.2484,-0.97
28.06.2022,17.5369,17.5272,17.7062,17.366,0.29
27.06.2022,17.4862,17.8025,17.8424,16.9063,-1.88
24.06.2022,17.8215,18.2693,18.4226,17.3859,-2.41
23.06.2022,18.2625,18.3253,18.4468,18.1695,-0.19
22.06.2022,18.2968,18.2551,18.4221,18.0953,0.26
21.06.2022,18.249,18.2202,18.3953,18.0918,0.25
20.06.2022,18.2036,18.1823,18.3661,18.072,0.08
17.06.2022,18.1883,18.2544,18.3335,17.9662,-0.32
16.06.2022,18.2476,18.0077,18.3376,17.8774,1.46
15.06.2022,17.9859,17.9916,18.219,17.8641,0.0
14.06.2022,17.9861,17.9716,18.1392,17.8591,0.21
13.06.2022,17.9477,18.0354,18.2094,17.7589,-0.02
10.06.2022,17.951,18.2571,18.4342,17.8216,-1.62
09.06.2022,18.2466,18.379,18.5828,17.8572,-0.57
08.06.2022,18.3505,17.9357,18.4942,17.8727,2.47
07.06.2022,17.9083,17.7331,17.96,17.6265,1.08
06.06.2022,17.7161,17.6305,17.8854,17.5181,0.7
03.06.2022,17.5927,17.6957,17.8363,17.5279,-0.49
02.06.2022,17.6794,17.4573,17.7994,17.3818,1.36
01.06.2022,17.4421,17.6075,17.7125,17.4006,-0.76
31.05.2022,17.5751,17.6604,17.7237,17.4557,-0.44
30.05.2022,17.6523,17.4002,17.7335,17.3687,1.7
27.05.2022,17.357,17.5473,17.7069,17.3302,-0.96
26.05.2022,17.5248,17.476,17.6689,17.33,0.43
25.05.2022,17.4493,17.2827,17.5245,17.1511,1.02
24.05.2022,17.2725,17.0321,17.3611,16.9386,1.46
23.05.2022,17.0239,16.8134,17.0791,16.6866,1.49
20.05.2022,16.7741,16.8151,16.9973,16.7143,0.05
19.05.2022,16.7659,16.6933,16.8577,16.6648,0.58
18.05.2022,16.6694,16.7712,16.8779,16.566,-0.57
17.05.2022,16.7646,16.2225,16.802,16.18,3.43
16.05.2022,16.2091,16.1068,16.3326,16.0139,0.6
13.05.2022,16.113,15.9632,16.1815,15.8607,1.05
12.05.2022,15.9448,16.0972,16.2201,15.917,-0.83
11.05.2022,16.0787,16.0655,16.3023,15.9667,0.16
10.05.2022,16.0523,15.9291,16.1776,15.8776,0.82
09.05.2022,15.9214,15.764,15.9941,15.6338,0.96
06.05.2022,15.7704,15.6692,15.8426,15.5268,0.76
05.05.2022,15.6515,15.6551,15.8013,15.5711,0.06
04.05.2022,15.6428,15.5785,15.7071,15.5307,0.49
03.05.2022,15.5658,15.6347,15.7272,15.5734,-0.29
02.05.2022,15.6113,15.6508,15.7355,15.6152,-0.21
29.04.2022,15.6445,15.5246,15.7264,15.4512,0.77
28.04.2022,15.5253,15.632,15.685,15.4415,-0.59
27.04.2022,15.6168,15.7432,15.8232,15.5933,-0.76
26.04.2022,15.7366,15.8299,15.9314,15.7029,-0.53
25.04.2022,15.8204,15.9833,16.0073,15.7296,-0.52
22.04.2022,15.9038,15.9404,16.0376,15.8521,-0.17
21.04.2022,15.9301,15.9271,16.0963,15.8236,0.07
20.04.2022,15.9194,15.8097,15.9699,15.7386,0.81
19.04.2022,15.7916,15.7866,15.9,15.6962,0.1
18.04.2022,15.7762,15.8151,15.9017,15.6897,-0.19
15.04.2022,15.807,15.8228,15.8989,15.7038,0.02
14.04.2022,15.8044,15.8904,16.0177,15.7315,-0.49
13.04.2022,15.8821,15.8083,15.9979,15.675,0.5
12.04.2022,15.8037,15.959,16.0386,15.7857,-0.95
11.04.2022,15.9559,16.1287,16.1604,15.93,-0.5
08.04.2022,16.0357,16.0333,16.1084,15.9255,0.06
07.04.2022,16.0262,16.0261,16.1798,15.9812,0.06
06.04.2022,16.0173,16.052,16.1432,15.9505,-0.17
05.04.2022,16.0451,16.1164,16.222,16.0203,-0.35
04.04.2022,16.102,16.2355,16.3131,16.0987,-0.78
01.04.2022,16.2286,16.2367,16.3351,16.1054,-0.02
31.03.2022,16.2324,16.3522,16.4473,16.2217,-0.65
30.03.2022,16.3392,16.1698,16.4144,16.1266,1.11
29.03.2022,16.1595,16.2705,16.5478,16.1388,-0.64
28.03.2022,16.2635,16.2935,16.366,16.1688,-0.13
25.03.2022,16.2842,16.3018,16.4408,16.2277,0.0
24.03.2022,16.2841,16.327,16.4045,16.197,-0.2
23.03.2022,16.3161,16.3505,16.4368,16.2349,-0.13
22.03.2022,16.3377,16.3311,16.402,16.1786,0.12
21.03.2022,16.318,16.3773,16.4807,16.2698,-0.13
18.03.2022,16.3398,16.3057,16.482,16.1325,0.24
17.03.2022,16.3006,16.1516,16.4057,15.9865,1.15
16.03.2022,16.1152,16.1077,16.2974,15.9946,0.11
15.03.2022,16.0982,16.1698,16.3961,15.9311,-0.4
14.03.2022,16.1628,16.1568,16.3486,16.0639,0.42
11.03.2022,16.0952,16.3025,16.555,16.0421,-1.07
10.03.2022,16.2692,16.2276,16.5572,16.097,0.36
09.03.2022,16.2114,15.8025,16.2801,15.7602,2.75
08.03.2022,15.7776,15.6051,15.8989,15.5455,1.19
07.03.2022,15.5915,15.4634,15.7137,15.3561,0.6
04.03.2022,15.498,15.6258,15.911,15.3769,-0.62
03.03.2022,15.5947,15.5863,15.7667,15.4479,0.1
02.03.2022,15.5787,15.4876,15.8038,15.3743,0.62
01.03.2022,15.4826,15.5181,15.7004,15.325,-0.32
28.02.2022,15.5319,15.4537,15.8085,15.2846,-0.25
25.02.2022,15.5705,15.7076,15.8832,15.4032,-0.64
24.02.2022,15.6712,15.6385,16.4683,15.4488,0.36
23.02.2022,15.6156,15.6182,15.7439,15.4612,0.04
22.02.2022,15.609,15.4952,15.7945,15.3821,0.88
21.02.2022,15.4731,15.4507,15.5684,15.3815,0.18
18.02.2022,15.4448,15.4249,15.5526,15.3455,0.16
17.02.2022,15.4196,15.4689,15.5517,15.3672,-0.29
16.02.2022,15.4642,15.4577,15.5736,15.3691,0.17
15.02.2022,15.4372,15.3763,15.5716,15.2936,0.52
14.02.2022,15.3576,15.3479,15.4993,15.1964,0.11
11.02.2022,15.3412,15.4248,15.4979,15.2409,-0.32
10.02.2022,15.3902,15.4754,15.6426,15.3539,-0.37
09.02.2022,15.4477,15.4852,15.6519,15.3743,-0.17
08.02.2022,15.4734,15.5583,15.6887,15.377,-0.36
07.02.2022,15.5289,15.5338,15.6663,15.3659,0.06
04.02.2022,15.5203,15.5119,15.6115,15.438,0.1
03.02.2022,15.5041,15.2179,15.6002,15.1119,1.97
02.02.2022,15.204,15.0732,15.4602,14.9264,0.91
01.02.2022,15.0662,14.9647,15.3198,14.827,0.79
31.01.2022,14.9482,15.1071,15.2874,14.7755,-1.0
28.01.2022,15.0995,15.213,15.342,14.9937,-0.71
27.01.2022,15.2069,15.2617,15.4765,15.0436,-0.17
26.01.2022,15.233,15.2359,15.4831,15.0833,0.04
25.01.2022,15.2275,15.2475,15.4426,15.0017,0.02
24.01.2022,15.2243,15.2612,15.4689,14.9866,-0.05
21.01.2022,15.2315,15.1073,15.4389,14.9325,0.86
20.01.2022,15.1022,15.2094,15.3705,15.0555,-0.43
19.01.2022,15.1681,15.3244,15.6106,15.1125,-1.01
18.01.2022,15.3231,15.3376,15.6295,15.1452,0.07
17.01.2022,15.3117,15.4416,15.7615,15.0905,-0.79
14.01.2022,15.4333,15.5756,15.6826,15.3494,-0.63
13.01.2022,15.5305,15.1259,15.819,15.0518,2.98
12.01.2022,15.0818,15.6851,15.8657,15.0403,-3.81
11.01.2022,15.6797,15.643,15.8428,15.3526,0.3
10.01.2022,15.6331,15.7514,15.8975,15.324,-0.78
07.01.2022,15.7561,15.653,15.8704,15.3324,0.97
06.01.2022,15.6054,15.4698,15.767,15.0757,1.06
05.01.2022,15.441,15.1341,15.5848,14.8706,2.62
04.01.2022,15.0461,14.8554,15.4561,14.5403,1.46
03.01.2022,14.8298,15.1401,15.9354,14.3707,-2.03
31.12.2021,15.1377,14.89,15.5439,14.5925,1.65
30.12.2021,14.8927,14.3441,15.3146,14.0142,3.86
29.12.2021,14.3392,13.3525,14.4887,13.3074,7.47
28.12.2021,13.3421,13.2324,13.6247,13.0281,0.86
27.12.2021,13.2289,12.1694,13.4317,12.0701,9.78
24.12.2021,12.0503,12.9208,13.9466,11.726,-6.73
23.12.2021,12.9197,13.619,14.0236,11.5042,-4.79
22.12.2021,13.569,14.0255,14.4692,13.5071,-3.27
21.12.2021,14.0283,15.2318,16.0333,13.095,-7.87
20.12.2021,15.2269,18.5306,20.7423,15.2288,-17.45
17.12.2021,18.4455,17.7549,19.4449,17.697,3.93
16.12.2021,17.748,16.6948,17.8776,16.6778,6.35
15.12.2021,16.6877,16.2024,16.7663,16.1724,3.05
14.12.2021,16.1939,15.5878,16.3404,15.5555,4.04
13.12.2021,15.5652,15.6939,16.5136,15.3022,-0.83
10.12.2021,15.6951,15.5677,15.78,15.4579,0.85
09.12.2021,15.5623,15.5126,15.6803,15.424,0.36
08.12.2021,15.5068,15.2044,15.6543,15.1714,2.01
07.12.2021,15.2008,15.5754,15.644,15.0847,-2.3
06.12.2021,15.5582,15.5128,15.7268,15.3767,0.38
03.12.2021,15.4988,15.466,15.8024,15.0527,0.75
02.12.2021,15.383,15.0171,15.679,14.9567,2.46
01.12.2021,15.013,15.283,15.7169,14.0392,-1.7
30.11.2021,15.2732,14.4757,15.5969,14.3518,5.68
29.11.2021,14.4527,14.0372,14.5779,13.9056,2.8
26.11.2021,14.0585,13.4389,14.3474,13.3431,5.51
25.11.2021,13.3239,13.538,13.7534,13.2221,-1.53
24.11.2021,13.5309,14.4217,14.8385,12.9392,-6.14
23.11.2021,14.4165,12.7895,15.2085,12.7327,12.78
22.11.2021,12.7832,12.6877,12.9433,12.3312,0.83
19.11.2021,12.6776,12.5838,12.8348,12.2725,1.43
18.11.2021,12.4985,12.0306,12.8307,11.8232,4.07
17.11.2021,12.0098,11.7093,12.0942,11.6573,2.62
16.11.2021,11.7033,11.4379,11.8251,11.4146,2.44
15.11.2021,11.4244,11.4274,11.5367,11.3853,0.03
12.11.2021,11.4215,11.3424,11.4809,11.2888,0.86
11.11.2021,11.3239,11.3043,11.4487,11.2826,0.28
10.11.2021,11.2919,11.2836,11.4205,11.2508,0.17
09.11.2021,11.2725,11.2238,11.3027,11.1834,0.51
08.11.2021,11.2152,11.2153,11.2941,11.1531,0.23
05.11.2021,11.1891,11.2113,11.2723,11.1337,-0.02
04.11.2021,11.191,11.1991,11.292,11.1574,0.1
03.11.2021,11.1793,11.1198,11.3289,11.0921,0.65
02.11.2021,11.1074,11.0731,11.1453,10.9663,0.41
01.11.2021,11.0615,11.1086,11.1212,10.9725,-0.36
29.10.2021,11.102,11.1461,11.2217,11.0674,-0.21
28.10.2021,11.1256,11.0211,11.1858,10.9833,1.15
27.10.2021,10.9993,11.0674,11.0881,10.9649,-0.48
26.10.2021,11.0522,11.1292,11.177,10.917,-0.61
25.10.2021,11.1198,11.1888,11.4775,11.062,-0.3
22.10.2021,11.1528,11.0644,11.2515,11.0152,0.97
21.10.2021,11.0458,10.7407,11.1032,10.7151,2.96
20.10.2021,10.7285,10.821,10.8877,10.7009,-0.74
19.10.2021,10.8082,10.8381,10.925,10.7664,-0.16
18.10.2021,10.8252,10.7485,10.8762,10.6965,0.89
15.10.2021,10.7301,10.656,10.7688,10.6287,0.87
14.10.2021,10.6375,10.538,10.6747,10.4991,1.06
13.10.2021,10.5262,10.4255,10.5555,10.3991,1.08
12.10.2021,10.4135,10.3991,10.459,10.3746,0.29
11.10.2021,10.3832,10.3915,10.4313,10.3173,0.17
08.10.2021,10.3657,10.255,10.4019,10.2254,1.18
07.10.2021,10.2445,10.2606,10.3001,10.222,-0.05
06.10.2021,10.2496,10.2963,10.3535,10.2282,-0.34
05.10.2021,10.2843,10.2946,10.3236,10.2484,-0.02
04.10.2021,10.2861,10.2758,10.3189,10.2558,0.18
01.10.2021,10.2673,10.2978,10.3128,10.2198,-0.23
30.09.2021,10.2911,10.349,10.3821,10.2563,-0.4
29.09.2021,10.3324,10.3707,10.3955,10.2858,-0.23
28.09.2021,10.356,10.3187,10.4015,10.2993,0.48
27.09.2021,10.3069,10.4076,10.4368,10.3034,-0.9
24.09.2021,10.4004,10.2919,10.4333,10.2683,1.14
23.09.2021,10.2833,10.1145,10.3201,10.0995,1.75
22.09.2021,10.1069,10.1158,10.1748,10.0716,0.02
21.09.2021,10.1052,10.1693,10.1908,10.0643,-0.51
20.09.2021,10.1575,10.1393,10.2297,10.1094,0.4
17.09.2021,10.1167,10.0345,10.1687,9.995,0.89
16.09.2021,10.0278,9.9682,10.0625,9.9166,0.74
15.09.2021,9.9546,9.9672,10.0064,9.939,0.08
14.09.2021,9.9463,9.9531,10.0128,9.9256,0.05
13.09.2021,9.9417,10.0066,10.0196,9.9235,-0.47
10.09.2021,9.9882,9.977,10.0205,9.9173,0.19
09.09.2021,9.9691,10.013,10.0813,9.9596,-0.24
08.09.2021,9.9934,9.8904,10.0351,9.8644,1.16
07.09.2021,9.8785,9.8308,9.9046,9.8005,0.56
06.09.2021,9.8233,9.891,9.9002,9.7999,-0.45
03.09.2021,9.8679,9.8303,9.9208,9.8092,0.46
02.09.2021,9.8224,9.8233,9.8452,9.7802,0.08
01.09.2021,9.8149,9.8209,9.858,9.7701,0.1
31.08.2021,9.8051,9.8867,9.9243,9.788,-0.74
30.08.2021,9.8782,9.8515,9.9083,9.8222,0.39
27.08.2021,9.8394,9.8629,9.9047,9.8125,-0.15
26.08.2021,9.8541,9.8636,9.8947,9.8049,0.04
25.08.2021,9.8501,9.8855,9.9084,9.8052,-0.18
24.08.2021,9.8677,9.8991,9.9295,9.843,-0.19
23.08.2021,9.8861,9.933,9.9688,9.8808,-0.38
20.08.2021,9.9243,9.9288,10.023,9.6566,0.09
19.08.2021,9.9158,9.901,10.0126,9.8177,0.23
18.08.2021,9.8932,9.877,9.9752,9.8406,0.25
17.08.2021,9.8688,9.964,9.9958,9.8331,-0.87
16.08.2021,9.9551,10.056,10.07,9.9239,-0.87
13.08.2021,10.0425,10.0372,10.1031,9.9681,0.15
12.08.2021,10.0279,10.1321,10.1473,9.981,-0.93
11.08.2021,10.1219,10.0847,10.1842,9.9373,0.63
10.08.2021,10.059,10.1581,10.1868,10.0312,-0.85
09.08.2021,10.1453,10.1513,10.2067,10.0987,0.13
06.08.2021,10.1324,10.0908,10.1937,10.0616,0.46
05.08.2021,10.0856,10.0359,10.1531,10.0178,0.58
04.08.2021,10.0273,9.9741,10.0601,9.9401,0.63
03.08.2021,9.965,9.9141,10.0386,9.8406,0.63
02.08.2021,9.9024,10.0299,10.0731,9.8917,-1.09
30.07.2021,10.0115,10.0486,10.0917,9.9569,-0.35
29.07.2021,10.0463,10.1327,10.17,10.0176,-0.76
28.07.2021,10.1229,10.1217,10.1524,10.07,0.25
27.07.2021,10.0981,10.1004,10.1604,10.0702,0.1
26.07.2021,10.0877,10.0765,10.1719,10.0475,0.27
23.07.2021,10.0603,10.0766,10.0976,10.0091,-0.07
22.07.2021,10.0676,10.0697,10.1386,10.0288,-0.23
21.07.2021,10.0912,10.0996,10.1454,10.0459,0.05
20.07.2021,10.0862,10.1334,10.1587,10.0078,-0.25
19.07.2021,10.1111,10.0648,10.1587,10.0155,0.59
16.07.2021,10.0518,10.1242,10.144,10.0089,-0.6
15.07.2021,10.1123,10.1701,10.1823,10.086,-0.45
14.07.2021,10.1577,10.1573,10.1992,10.1218,0.13
13.07.2021,10.1447,10.2499,10.2619,10.1272,-0.93
12.07.2021,10.2395,10.282,10.3003,10.2117,-0.25
09.07.2021,10.2655,10.298,10.311,10.2305,-0.24
08.07.2021,10.2899,10.2468,10.3204,10.2228,0.51
07.07.2021,10.2379,10.2773,10.2922,10.2172,-0.29
06.07.2021,10.2678,10.288,10.3125,10.2266,-0.07
05.07.2021,10.2753,10.308,10.3364,10.2576,-0.21
02.07.2021,10.297,10.2662,10.3301,10.2332,0.48
01.07.2021,10.248,10.3277,10.3441,10.2348,-0.68
30.06.2021,10.3182,10.3958,10.419,10.2581,-0.64
29.06.2021,10.3842,10.3547,10.4259,10.3079,0.29
28.06.2021,10.3538,10.4643,10.4734,10.3427,-0.83
25.06.2021,10.4405,10.3914,10.5084,10.3332,0.58
24.06.2021,10.3801,10.3079,10.4152,10.2873,0.84
23.06.2021,10.294,10.3318,10.3642,10.2383,-0.25
22.06.2021,10.3197,10.4509,10.4835,10.2912,-1.17
21.06.2021,10.4415,10.3748,10.4748,10.342,0.9
18.06.2021,10.3487,10.3836,10.404,10.2873,-0.2
17.06.2021,10.3692,10.3251,10.418,10.2575,0.5
16.06.2021,10.3174,10.3775,10.4194,10.2552,-0.44
15.06.2021,10.3631,10.2635,10.4265,10.2302,1.11
14.06.2021,10.2494,10.1564,10.2868,10.0358,1.01
11.06.2021,10.147,10.2556,10.302,10.0681,-0.99
10.06.2021,10.2486,10.4609,10.4698,10.2359,-1.9
09.06.2021,10.4471,10.4749,10.5077,10.4338,-0.17
08.06.2021,10.4645,10.4986,10.5294,10.4257,0.12
07.06.2021,10.4515,10.5473,10.5681,10.439,-0.75
04.06.2021,10.5304,10.5552,10.6057,10.4868,-0.06
03.06.2021,10.5364,10.4916,10.6038,10.4604,0.55
02.06.2021,10.4785,10.427,10.7324,10.4132,0.6
01.06.2021,10.4161,10.38,10.4621,10.3453,0.47
31.05.2021,10.3678,10.4334,10.4762,10.3126,-0.51
28.05.2021,10.4214,10.3646,10.4803,10.2926,0.75
27.05.2021,10.3438,10.3099,10.4221,10.2593,0.42
26.05.2021,10.3007,10.3692,10.3813,10.2904,-0.55
25.05.2021,10.3572,10.2455,10.3979,10.2252,1.22
24.05.2021,10.2319,10.2502,10.2835,10.1926,-0.06
21.05.2021,10.2384,10.2474,10.2815,10.1765,0.05
20.05.2021,10.2332,10.2403,10.2658,10.161,0.05
19.05.2021,10.2285,10.2126,10.308,10.1992,0.3
18.05.2021,10.1978,10.1033,10.2308,10.0864,1.01
17.05.2021,10.0959,10.2672,10.2903,10.0739,-1.48
14.05.2021,10.2477,10.2711,10.3074,10.1685,-0.14
13.05.2021,10.262,10.1772,10.292,10.1533,1.0
12.05.2021,10.1602,10.0686,10.2201,10.0256,0.99
11.05.2021,10.061,10.0421,10.1349,10.0236,0.35
10.05.2021,10.0264,10.017,10.0801,9.9944,0.12
07.05.2021,10.0145,9.9941,10.0733,9.934,0.4
06.05.2021,9.9744,9.9852,10.0636,9.956,-0.05
05.05.2021,9.9792,10.007,10.0653,9.9684,-0.16
04.05.2021,9.9952,9.9546,10.0364,9.9309,0.5
03.05.2021,9.9456,9.9635,10.03,9.9404,0.03
30.04.2021,9.9431,9.9646,10.0458,9.9058,-0.07
29.04.2021,9.9503,9.9433,10.0358,9.8418,0.16
28.04.2021,9.9342,9.9359,9.9726,9.835,0.24
27.04.2021,9.9102,10.0075,10.0388,9.8691,-0.84
26.04.2021,9.9944,10.156,10.2818,9.9874,-1.38
23.04.2021,10.1344,10.0024,10.1926,9.9587,1.56
22.04.2021,9.9783,9.8561,10.0836,9.8356,1.38
21.04.2021,9.8421,9.7696,9.8706,9.7393,0.91
20.04.2021,9.753,9.7444,9.8168,9.7237,0.23
19.04.2021,9.7302,9.6735,9.769,9.6053,0.79
16.04.2021,9.6543,9.5982,9.7193,9.5847,0.79
15.04.2021,9.5783,9.6785,9.7719,9.5725,-0.89
14.04.2021,9.6641,9.7013,9.7406,9.5968,-0.31
13.04.2021,9.6945,9.7164,9.7528,9.6456,-0.02
12.04.2021,9.6964,9.7186,9.785,9.6501,-0.22
09.04.2021,9.7182,9.6988,9.7587,9.6459,0.37
08.04.2021,9.6822,9.6894,9.7381,9.6496,0.32
07.04.2021,9.6515,9.6695,9.779,9.6478,0.01
06.04.2021,9.6503,9.5821,9.692,9.5435,0.89
05.04.2021,9.5647,9.6081,9.7153,9.517,-0.2
02.04.2021,9.5836,9.5654,9.6385,9.3896,0.44
01.04.2021,9.542,9.6764,9.7273,9.5169,-1.31
31.03.2021,9.6684,9.7667,9.8569,9.6482,-0.93
30.03.2021,9.7592,9.6565,9.9352,9.6358,1.3
29.03.2021,9.6343,9.6011,9.6839,9.4313,0.43
26.03.2021,9.5928,9.3533,9.6252,9.3227,2.68
25.03.2021,9.342,9.3731,9.461,9.3034,-0.12
24.03.2021,9.3536,9.4147,9.5325,9.2652,-0.56
23.03.2021,9.4064,9.3093,9.4882,9.13,1.11
22.03.2021,9.3033,8.5899,9.6928,8.5696,8.34
19.03.2021,8.5868,8.7289,8.7854,8.5639,-1.54
18.03.2021,8.7209,8.9887,9.0401,8.6927,-2.94
17.03.2021,8.9855,8.9243,9.0983,8.901,0.8
16.03.2021,8.9139,8.9904,9.0105,8.9048,-0.78
15.03.2021,8.9837,9.04,9.0901,8.9398,-0.56
12.03.2021,9.034,8.9612,9.0888,8.9466,1.03
11.03.2021,8.9415,8.9481,9.0298,8.8701,0.01
10.03.2021,8.9406,9.0638,9.1079,8.9256,-1.28
09.03.2021,9.0563,9.2072,9.2261,9.0255,-1.58
08.03.2021,9.2018,8.9878,9.2285,8.9347,2.48
05.03.2021,8.9792,8.9807,9.0401,8.908,0.07
04.03.2021,8.9732,9.0012,9.0779,8.9106,-0.23
03.03.2021,8.994,8.8896,9.0562,8.8072,1.26
02.03.2021,8.882,8.7848,8.9382,8.7555,1.32
01.03.2021,8.7665,8.9691,8.9789,8.6964,-2.18
26.02.2021,8.962,8.9362,9.0927,8.8651,0.35
25.02.2021,8.9305,8.7204,9.0805,8.7065,2.5
24.02.2021,8.7131,8.6344,8.7996,8.5915,0.98
23.02.2021,8.6282,8.5328,8.6456,8.5201,1.21
22.02.2021,8.5253,8.4379,8.608,8.4288,1.11
19.02.2021,8.4319,8.4247,8.4831,8.4179,0.25
18.02.2021,8.4112,8.3949,8.4622,8.3507,0.27
17.02.2021,8.3882,8.4636,8.5264,8.3758,-0.81
16.02.2021,8.4569,8.4456,8.5017,8.3799,0.21
15.02.2021,8.4391,8.5301,8.5339,8.4199,-0.96
12.02.2021,8.5213,8.5219,8.5491,8.4774,0.04
11.02.2021,8.5181,8.5576,8.5766,8.5072,-0.32
10.02.2021,8.5452,8.5619,8.5971,8.5238,-0.08
09.02.2021,8.5523,8.5198,8.6229,8.5177,0.45
08.02.2021,8.5144,8.4942,8.5706,8.4524,0.31
05.02.2021,8.4882,8.5392,8.5564,8.4528,-0.52
04.02.2021,8.5329,8.6191,8.6328,8.5068,-0.92
03.02.2021,8.612,8.6673,8.6804,8.569,-0.55
02.02.2021,8.6595,8.6757,8.6877,8.5574,-0.1
01.02.2021,8.6684,8.8803,8.8847,8.6334,-2.29
29.01.2021,8.8713,8.8979,8.9435,8.8197,-0.18
28.01.2021,8.8876,8.9576,8.9944,8.8888,-0.71
27.01.2021,8.9515,8.9351,8.9862,8.9052,0.26
26.01.2021,8.9283,8.993,9.0219,8.9032,-0.64
25.01.2021,8.9862,9.022,9.0468,8.9565,-0.34
22.01.2021,9.0165,8.963,9.053,8.9588,0.68
21.01.2021,8.9556,8.985,9.0186,8.92,-0.24
20.01.2021,8.9774,9.0649,9.083,8.9385,-0.88
19.01.2021,9.057,9.0365,9.0777,8.9826,0.31
18.01.2021,9.029,9.0339,9.1166,9.0016,0.03
15.01.2021,9.0263,8.9601,9.1037,8.9235,0.75
14.01.2021,8.9589,9.0044,9.0656,8.9109,-0.33
13.01.2021,8.9882,9.0996,9.1339,8.9829,-1.13
12.01.2021,9.0905,9.0874,9.1417,9.0257,0.12
11.01.2021,9.0793,9.0115,9.1496,8.9643,0.81
08.01.2021,9.0063,8.9836,9.0724,8.9568,0.34
07.01.2021,8.9754,9.0066,9.0772,8.8779,-0.31
06.01.2021,9.003,9.0875,9.1098,8.9295,-0.86
05.01.2021,9.0813,9.0932,9.1293,9.0395,-0.07
04.01.2021,9.0878,9.0989,9.1257,8.9916,0.02
01.01.2021,9.0862,9.0862,9.0862,9.0862,0.1
31.12.2020,9.0767,9.0788,9.2115,9.0331,0.07
30.12.2020,9.0705,9.047,9.0935,8.9521,0.34
29.12.2020,9.0401,9.0975,9.1566,8.9887,-0.59
28.12.2020,9.0936,9.2217,9.2582,9.041,-1.27
25.12.2020,9.2104,9.2374,9.2745,9.1672,-0.21
24.12.2020,9.2298,9.313,9.3709,9.2009,-0.8
23.12.2020,9.3046,9.3193,9.3474,9.2829,-0.08
22.12.2020,9.3117,9.3716,9.3861,9.2863,-0.55
21.12.2020,9.3633,9.3393,9.4263,9.303,0.22
18.12.2020,9.3431,9.4474,9.5092,9.3126,-1.02
17.12.2020,9.4398,9.514,9.5502,9.4229,-0.71
16.12.2020,9.5074,9.5211,9.5565,9.4391,-0.07
15.12.2020,9.5142,9.5366,9.5757,9.4967,-0.17
14.12.2020,9.5302,9.5365,9.6471,9.5081,0.16
11.12.2020,9.5146,9.5742,9.7405,9.471,-0.59
10.12.2020,9.5709,9.4565,9.6062,9.4401,1.37
09.12.2020,9.4412,9.4591,9.523,9.4309,-0.04
08.12.2020,9.4454,9.4468,9.5215,9.432,0.06
07.12.2020,9.4402,9.4608,9.5479,9.4408,-0.12
